return_id,order_id,product_id,return_ts,reason,refund_amount
9003066,5039096,200211,2026-06-10,wrong_size,8398.62
9003067,5058639,200198,2025-08-11,changed_mind,1622.67
9003068,5003743,200043,2026-04-30,defect,3204.78
9003069,5051930,200213,2025-11-03,not_as_described,3076.72
9003070,5042388,200075,2025-12-29,changed_mind,4175.16
9003071,5035933,200051,2025-07-12,not_as_described,3119.16
9003072,5032539,200158,2026-06-10,not_as_described,8767.97
9003073,5007093,200143,2025-07-06,not_as_described,11563.64
9003074,5045174,200137,2025-01-31,wrong_size,4556.63
9003075,5016529,200221,2025-08-15,not_as_described,1378.85
9003076,5059287,200149,2026-04-04,changed_mind,2571.6
9003077,5049969,200082,2025-08-12,not_as_described,1959.45
9003078,5053343,200216,2025-10-04,defect,2251.5
9003079,5027140,200230,2025-01-18,wrong_size,1420.81
9003080,5039651,200178,2026-05-28,changed_mind,1718.33
9003081,5012289,200056,2026-05-28,defect,1735.63
9003082,5028701,200063,2026-01-16,wrong_size,3238.9
9003083,5014813,200149,2026-04-08,not_as_described,1118.0
9003084,5001180,200173,2025-06-12,defect,1359.27
9003085,5019527,200136,2025-04-03,defect,583.21
9003086,5004785,200053,2025-08-24,defect,7483.47
9003087,5034945,200188,2026-02-08,changed_mind,2237.19
9003088,5027272,200039,2025-06-07,changed_mind,2373.99
9003089,5054786,200053,2025-07-15,damaged_delivery,10413.47
9003090,5007926,200162,2025-07-14,damaged_delivery,5322.23
9003091,5046722,200192,2025-02-10,changed_mind,5109.2
9003092,5032468,200224,2025-03-04,defect,4295.03
9003093,5037089,200226,2025-03-08,damaged_delivery,829.58
9003094,5054196,200084,2025-04-06,wrong_size,963.47
9003095,5049536,200111,2026-05-07,defect,7516.95
9003096,5056191,200167,2025-05-15,wrong_size,3035.61
9003097,5041263,200222,2025-08-05,changed_mind,2686.07
9003098,5015613,200203,2025-10-17,damaged_delivery,353.1
9003099,5052755,200145,2026-05-13,damaged_delivery,8936.79
9003100,5016312,200006,2026-05-08,not_as_described,1322.39
9003101,5028320,200179,2025-10-12,defect,927.5
9003102,5031439,200203,2025-03-16,wrong_size,682.63
9003103,5034040,200199,2026-03-07,not_as_described,5730.45
9003104,5041765,200227,2025-04-19,changed_mind,3708.1
9003105,5047272,200100,2025-06-13,defect,3576.02
9003106,5040548,200152,2026-04-12,wrong_size,10760.63
9003107,5030539,200183,2025-05-07,wrong_size,2543.71
9003108,5031469,200004,2025-11-26,changed_mind,1377.68
9003109,5003613,200056,2025-10-21,defect,919.97
9003110,5009230,200191,2026-03-16,wrong_size,1558.78
9003111,5013196,200065,2026-06-29,not_as_described,3691.61
9003112,5025861,200158,2025-04-22,changed_mind,2501.33
9003113,5004706,200148,2025-06-04,changed_mind,1597.72
9003114,5024946,200125,2025-08-12,not_as_described,1414.39
9003115,5015152,200133,2025-06-02,not_as_described,16378.85
9003116,5036839,200221,2025-03-05,not_as_described,1494.02
9003117,5015099,200037,2026-06-13,defect,3514.13
9003118,5059357,200002,2025-04-14,damaged_delivery,644.29
9003119,5048690,200132,2025-11-22,wrong_size,1342.57
9003120,5034567,200126,2025-07-04,defect,1352.06
9003121,5019300,200080,2025-06-15,not_as_described,1319.72
9003122,5010860,200190,2025-07-02,defect,9897.72
9003123,5008852,200140,2025-02-26,changed_mind,3410.63
9003124,5057587,200061,2025-05-28,wrong_size,1181.17
9003125,5026206,200028,2025-09-12,defect,11057.7
9003126,5033025,200206,2025-07-07,defect,1480.25
9003127,5042741,200146,2026-04-29,changed_mind,2158.97
9003128,5056385,200190,2025-02-12,defect,11428.72
9003129,5018139,200150,2026-05-13,not_as_described,4856.47
9003130,5014963,200158,2025-09-03,defect,2232.05
9003131,5043942,200017,2026-06-30,changed_mind,19219.4
9003132,5038224,200083,2025-07-06,changed_mind,1864.85
9003133,5024945,200087,2026-06-15,defect,2585.6
9003134,5040363,200006,2026-04-21,damaged_delivery,1362.58
9003135,5014065,200092,2025-08-22,changed_mind,3873.03
9003136,5001334,200145,2025-05-20,damaged_delivery,14795.08
9003137,5047585,200241,2026-04-30,wrong_size,1240.15
9003138,5004652,200193,2025-07-27,changed_mind,3088.32
9003139,5029848,200209,2025-03-14,defect,3580.85
9003140,5028263,200247,2025-12-24,wrong_size,7245.08
9003141,5052394,200018,2025-06-01,changed_mind,943.52
9003142,5013871,200026,2026-04-12,damaged_delivery,7215.0
9003143,5013196,200065,2025-12-07,wrong_size,3144.39
9003144,5016090,200220,2025-01-31,wrong_size,5011.76
9003145,5044983,200054,2025-04-29,damaged_delivery,6781.01
9003146,5027170,200050,2025-07-30,not_as_described,2112.27
9003147,5031773,200132,2025-07-08,wrong_size,438.97
9003148,5016118,200015,2026-04-27,changed_mind,10643.67
9003149,5051726,200040,2025-10-21,changed_mind,768.75
9003150,5021334,200095,2025-08-05,changed_mind,1291.13
9003151,5015827,200097,2026-01-14,changed_mind,5448.51
9003152,5013057,200181,2026-04-01,damaged_delivery,1066.15
9003153,5007857,200019,2025-02-03,damaged_delivery,4651.09
9003154,5033553,200142,2026-03-10,defect,1802.36
9003155,5046339,200203,2025-12-20,changed_mind,1148.3
9003156,5011129,200023,2025-03-16,changed_mind,2544.53
9003157,5052621,200015,2026-04-25,defect,7870.72
9003158,5004971,200072,2026-03-25,damaged_delivery,3390.36
9003159,5018993,200211,2026-03-25,not_as_described,7428.8
9003160,5000359,200134,2026-03-16,not_as_described,2879.25
9003161,5049486,200181,2025-12-27,not_as_described,1082.66
9003162,5045988,200019,2026-06-13,damaged_delivery,4212.22
9003163,5037439,200060,2025-01-20,changed_mind,2455.62
9003164,5046337,200204,2026-04-25,damaged_delivery,1902.3
9003165,5031223,200075,2025-02-13,not_as_described,1366.04
9003166,5017944,200148,2025-08-31,damaged_delivery,2535.14
9003167,5048122,200093,2025-11-23,not_as_described,7904.41
9003168,5011988,200014,2025-11-30,changed_mind,23887.71
9003169,5041874,200229,2025-10-13,damaged_delivery,11086.02
9003170,5000620,200049,2026-04-05,changed_mind,2258.21
9003171,5047753,200226,2025-12-05,changed_mind,973.68
9003172,5051381,200001,2025-06-05,changed_mind,4117.56
9003173,5015518,200127,2025-05-30,damaged_delivery,6523.68
9003174,5048085,200173,2025-06-08,wrong_size,3039.66
9003175,5006500,200109,2025-04-10,not_as_described,3255.75
9003176,5030869,200021,2025-08-18,defect,9664.61
9003177,5030592,200058,2026-04-02,changed_mind,4139.96
9003178,5058492,200080,2026-05-22,changed_mind,4660.71
9003179,5025561,200227,2025-06-22,defect,2728.52
9003180,5051242,200026,2026-02-04,wrong_size,8808.45
9003181,5011999,200160,2026-06-13,not_as_described,1131.61
9003182,5052924,200073,2026-02-25,wrong_size,7065.86
9003183,5048152,200083,2025-04-06,wrong_size,1539.92
9003184,5045763,200117,2025-10-29,changed_mind,693.73
9003185,5031187,200045,2026-02-28,wrong_size,7760.91
9003186,5033580,200037,2026-01-04,defect,1138.71
9003187,5043760,200056,2025-10-27,damaged_delivery,926.43
9003188,5038989,200052,2025-08-29,not_as_described,914.93
9003189,5005426,200211,2025-07-26,changed_mind,9931.29
9003190,5027020,200201,2026-05-16,not_as_described,2233.63
9003191,5056262,200223,2025-03-12,changed_mind,5058.74
9003192,5022274,200084,2025-11-01,defect,3401.67
9003193,5032950,200087,2026-02-17,wrong_size,5389.33
9003194,5045410,200182,2025-03-11,damaged_delivery,2186.39
9003195,5048788,200079,2025-06-27,changed_mind,1199.41
9003196,5021831,200160,2025-01-30,defect,1094.15
9003197,5032465,200193,2025-07-07,defect,1482.9
9003198,5013568,200034,2025-10-01,not_as_described,7726.5
9003199,5003862,200094,2025-07-13,damaged_delivery,1500.84
9003200,5017519,200004,2026-04-30,not_as_described,1496.95
9003201,5025174,200242,2025-09-04,defect,6187.47
9003202,5004469,200197,2025-12-13,defect,4040.85
9003203,5043932,200171,2026-03-31,wrong_size,5875.6
9003204,5007630,200059,2026-05-04,damaged_delivery,1401.18
9003205,5020906,200057,2026-03-17,changed_mind,21218.08
9003206,5037938,200015,2026-06-22,changed_mind,5715.77
9003207,5050188,200199,2025-04-04,changed_mind,7257.39
9003208,5030909,200044,2025-08-23,wrong_size,3878.3
9003209,5049900,200045,2025-04-16,defect,3769.34
9003210,5053256,200080,2025-08-19,not_as_described,1262.5
9003211,5059020,200027,2025-05-10,not_as_described,6101.63
9003212,5026955,200066,2025-03-13,damaged_delivery,3199.11
9003213,5004286,200046,2025-02-04,defect,10972.62
9003214,5005714,200194,2026-02-10,changed_mind,36471.79
9003215,5008623,200106,2026-05-08,changed_mind,1376.28
9003216,5013106,200199,2025-02-25,not_as_described,4844.47
9003217,5005344,200012,2025-09-03,changed_mind,1532.48
9003218,5003456,200076,2025-05-02,damaged_delivery,711.35
9003219,5018392,200153,2025-10-30,not_as_described,1188.01
9003220,5051056,200220,2025-03-23,changed_mind,6033.12
9003221,5011242,200002,2025-12-18,damaged_delivery,1343.95
9003222,5023939,200237,2026-03-11,damaged_delivery,13951.24
9003223,5011713,200076,2026-01-03,changed_mind,953.99
9003224,5052363,200197,2025-07-12,not_as_described,3803.64
9003225,5033198,200103,2025-04-25,changed_mind,935.69
9003226,5037629,200148,2025-04-03,defect,3315.25
9003227,5008340,200211,2026-04-16,changed_mind,4589.04
9003228,5031105,200075,2026-06-29,not_as_described,944.77
9003229,5000843,200008,2025-11-23,changed_mind,6422.5
9003230,5017903,200132,2026-02-06,not_as_described,810.75
9003231,5025364,200226,2026-01-29,wrong_size,812.14
9003232,5012374,200022,2025-08-01,wrong_size,10710.77
9003233,5002826,200136,2025-12-02,changed_mind,1096.43
9003234,5007578,200238,2025-12-20,damaged_delivery,861.69
9003235,5023978,200240,2025-12-06,changed_mind,2157.06
9003236,5012614,200033,2025-06-02,changed_mind,18933.34
9003237,5049521,200045,2026-05-27,not_as_described,2731.95
9003238,5021894,200226,2025-04-17,changed_mind,992.23
9003239,5003342,200240,2025-02-12,damaged_delivery,2629.47
9003240,5031964,200233,2025-06-07,not_as_described,2897.0
9003241,5001456,200170,2025-04-17,not_as_described,745.38
9003242,5053381,200123,2026-01-02,wrong_size,7356.81
9003243,5028084,200160,2025-06-01,changed_mind,1993.6
9003244,5054058,200086,2025-09-20,changed_mind,9575.0
9003245,5027221,200161,2026-02-01,defect,2350.65
9003246,5055033,200091,2025-09-23,defect,820.36
9003247,5055218,200139,2026-02-20,damaged_delivery,1877.32
9003248,5028798,200101,2026-02-21,defect,448.2
9003249,5012444,200164,2026-05-21,changed_mind,1081.15
9003250,5029754,200088,2026-01-08,damaged_delivery,4519.56
9003251,5015740,200084,2026-06-24,not_as_described,3100.81
9003252,5000170,200232,2025-02-02,damaged_delivery,1045.0
9003253,5020002,200028,2025-07-17,not_as_described,12862.94
9003254,5059739,200229,2025-06-11,defect,8167.74
9003255,5014027,200215,2026-06-12,wrong_size,2275.72
9003256,5016689,200170,2026-02-11,changed_mind,765.64
9003257,5045711,200029,2026-04-30,wrong_size,17375.9
9003258,5022661,200180,2026-03-26,wrong_size,2610.67
9003259,5045919,200144,2025-08-18,not_as_described,2314.17
9003260,5017523,200060,2025-11-19,changed_mind,3302.33
9003261,5004800,200121,2025-05-21,defect,1762.21
9003262,5059421,200177,2025-04-16,wrong_size,2223.8
9003263,5054803,200013,2025-02-13,defect,3416.35
9003264,5020920,200156,2026-02-10,not_as_described,771.19
9003265,5017502,200170,2026-04-18,changed_mind,1604.32
9003266,5029468,200181,2026-01-22,changed_mind,938.92
9003267,5035202,200200,2025-02-04,damaged_delivery,6076.17
9003268,5058362,200060,2025-03-29,defect,1822.89
9003269,5001230,200136,2026-04-20,not_as_described,1861.37
9003270,5031256,200157,2025-03-22,changed_mind,2558.84
9003271,5054215,200044,2025-05-24,changed_mind,1603.12
9003272,5005170,200215,2025-06-13,damaged_delivery,2781.84
9003273,5025023,200208,2025-10-30,wrong_size,1613.13
9003274,5028670,200065,2025-08-07,changed_mind,5661.14
9003275,5030528,200043,2026-01-09,wrong_size,4962.58
9003276,5028538,200152,2025-04-23,not_as_described,14531.43
9003277,5050542,200244,2025-02-05,changed_mind,2971.69
9003278,5017459,200140,2026-06-19,changed_mind,3836.28
9003279,5047983,200096,2026-01-13,defect,2413.89
9003280,5053277,200075,2025-04-08,wrong_size,2371.39
9003281,5037591,200203,2025-06-06,wrong_size,472.74
9003282,5022459,200049,2026-01-11,not_as_described,3633.7
9003283,5004318,200103,2025-05-08,changed_mind,846.28
9003284,5021606,200073,2025-07-08,changed_mind,15208.19
9003285,5048328,200120,2026-02-07,changed_mind,2986.86
9003286,5048723,200176,2025-05-08,changed_mind,1970.9
9003287,5008184,200096,2026-04-06,wrong_size,2594.6
9003288,5048447,200014,2025-01-11,wrong_size,10800.11
9003289,5051065,200170,2025-05-29,not_as_described,1264.17
9003290,5043346,200223,2025-09-20,defect,17330.54
9003291,5044751,200143,2025-08-03,damaged_delivery,16997.27
9003292,5025898,200157,2025-01-25,wrong_size,1197.03
9003293,5011082,200105,2025-08-08,damaged_delivery,1870.01
9003294,5027762,200214,2026-02-12,not_as_described,17206.25
9003295,5049661,200135,2026-06-04,wrong_size,4039.47
9003296,5038761,200219,2025-03-27,damaged_delivery,2741.05
9003297,5056739,200125,2025-12-21,changed_mind,536.24
9003298,5044572,200028,2026-06-12,damaged_delivery,14547.27
9003299,5022497,200028,2025-11-18,not_as_described,4835.57
9003300,5029809,200245,2026-06-10,not_as_described,580.38
9003301,5004123,200173,2025-07-02,defect,3299.41
9003302,5011866,200164,2025-12-27,damaged_delivery,2099.81
9003303,5024579,200040,2026-06-30,defect,1224.16
9003304,5018474,200210,2026-04-15,not_as_described,3457.4
9003305,5003510,200223,2025-01-13,defect,11331.4
9003306,5002271,200150,2026-06-14,wrong_size,12414.14
9003307,5050361,200095,2025-12-17,damaged_delivery,2587.42
9003308,5015502,200220,2025-05-27,not_as_described,4955.11
9003309,5010591,200071,2026-01-01,changed_mind,2386.56
9003310,5003991,200147,2026-01-29,changed_mind,538.44
9003311,5008994,200221,2025-03-22,defect,1508.62
9003312,5043870,200049,2025-11-29,damaged_delivery,1482.31
9003313,5052796,200118,2026-06-12,changed_mind,993.71
9003314,5045958,200052,2026-02-25,damaged_delivery,819.79
9003315,5033888,200095,2025-01-23,wrong_size,1155.64
9003316,5053058,200132,2026-03-15,changed_mind,395.33
9003317,5027687,200136,2026-03-30,not_as_described,556.35
9003318,5006778,200117,2025-01-29,defect,1374.21
9003319,5024416,200027,2026-01-16,changed_mind,3624.63
9003320,5042882,200186,2025-04-27,changed_mind,855.01
9003321,5032435,200171,2026-02-28,wrong_size,3051.98
9003322,5056321,200076,2025-06-04,wrong_size,832.21
9003323,5029953,200096,2026-06-21,defect,733.13
9003324,5040537,200019,2025-03-18,not_as_described,5583.17
9003325,5005871,200030,2026-04-14,not_as_described,3180.85
9003326,5027006,200140,2025-06-10,wrong_size,11154.49
9003327,5049939,200055,2025-12-19,changed_mind,18573.46
9003328,5038635,200182,2025-09-14,damaged_delivery,3473.51
9003329,5052380,200201,2026-03-04,damaged_delivery,3480.03
9003330,5006760,200200,2026-04-27,changed_mind,3441.26
9003331,5028360,200219,2025-09-13,changed_mind,2291.21
9003332,5036672,200095,2025-01-21,defect,2896.28
9003333,5051677,200213,2026-06-02,not_as_described,1844.2
9003334,5043585,200220,2025-09-24,defect,2553.88
9003335,5027554,200151,2026-01-03,changed_mind,2516.05
9003336,5053042,200014,2026-01-08,changed_mind,21668.41
9003337,5055295,200117,2026-03-23,changed_mind,406.22
9003338,5059169,200222,2025-05-20,changed_mind,2405.17
9003339,5004208,200172,2025-01-17,not_as_described,4221.73
9003340,5035355,200142,2026-02-23,not_as_described,4937.68
9003341,5036389,200218,2025-09-08,changed_mind,3328.65
9003342,5001560,200213,2025-08-08,damaged_delivery,3751.23
9003343,5007938,200191,2026-03-27,damaged_delivery,731.26
9003344,5002367,200019,2025-08-16,wrong_size,5477.69
9003345,5014915,200154,2025-02-12,not_as_described,1375.79
9003346,5052768,200156,2025-03-03,wrong_size,837.13
9003347,5034591,200001,2025-08-08,defect,1504.26
9003348,5010013,200160,2025-08-30,damaged_delivery,1203.94
9003349,5053563,200137,2026-04-18,changed_mind,1398.62
9003350,5058850,200001,2025-07-05,defect,1568.71
9003351,5006420,200178,2025-08-02,not_as_described,3754.23
9003352,5024600,200052,2025-06-14,wrong_size,1458.07
9003353,5030134,200091,2025-01-29,defect,2990.26
9003354,5049825,200134,2026-03-07,defect,1253.23
9003355,5008415,200234,2025-10-26,changed_mind,1270.66
9003356,5021364,200198,2025-06-25,wrong_size,5207.43
9003357,5028652,200189,2026-05-03,not_as_described,1829.0
9003358,5015826,200032,2026-05-06,defect,4478.56
9003359,5017178,200161,2025-07-17,defect,9625.0
9003360,5012632,200037,2025-11-25,changed_mind,2179.49
9003361,5045727,200118,2026-06-24,changed_mind,1030.69
9003362,5001213,200156,2025-10-21,changed_mind,1369.73
9003363,5012743,200203,2026-03-25,changed_mind,373.44
9003364,5053883,200228,2025-03-27,wrong_size,6707.86
9003365,5022675,200154,2026-03-20,defect,1242.12
9003366,5023719,200010,2025-03-02,defect,8093.56
9003367,5031884,200039,2026-05-14,defect,1628.54
9003368,5021155,200014,2025-03-25,changed_mind,12739.51
9003369,5003836,200105,2026-02-17,damaged_delivery,907.69
9003370,5009917,200126,2025-06-13,wrong_size,1163.29
9003371,5006624,200148,2025-08-02,changed_mind,5667.43
9003372,5041387,200201,2025-02-14,not_as_described,2190.9
9003373,5029147,200007,2025-12-16,not_as_described,1742.53
9003374,5059886,200004,2025-11-09,defect,725.64
9003375,5040309,200181,2025-08-17,damaged_delivery,3313.02
9003376,5015454,200086,2025-08-06,damaged_delivery,9503.86
9003377,5044975,200227,2025-06-19,changed_mind,1300.35
9003378,5004665,200218,2025-09-17,defect,3398.02
9003379,5001925,200212,2026-03-31,changed_mind,20031.62
9003380,5023501,200243,2026-05-02,defect,5486.15
9003381,5025596,200203,2025-05-30,wrong_size,487.3
9003382,5016991,200236,2026-02-14,changed_mind,3145.91
9003383,5054869,200073,2026-06-23,not_as_described,6996.23
9003384,5042136,200181,2025-05-31,wrong_size,2932.11
9003385,5048233,200117,2025-03-24,damaged_delivery,418.35
9003386,5038410,200015,2026-01-28,changed_mind,17797.8
9003387,5053179,200117,2026-06-21,not_as_described,359.95
9003388,5033055,200134,2025-03-10,wrong_size,3514.23
9003389,5052673,200170,2025-01-11,damaged_delivery,531.04
9003390,5054754,200208,2025-09-16,wrong_size,1626.27
9003391,5042698,200075,2025-08-31,wrong_size,1364.55
9003392,5056356,200088,2025-01-25,wrong_size,3826.0
9003393,5022636,200100,2025-09-21,not_as_described,1498.58
9003394,5042469,200187,2026-03-05,defect,9688.14
9003395,5023905,200113,2025-03-13,changed_mind,4117.75
9003396,5046772,200104,2025-11-08,wrong_size,996.22
9003397,5028694,200230,2025-08-27,damaged_delivery,1396.7
9003398,5020684,200121,2026-03-10,damaged_delivery,2035.49
9003399,5019838,200038,2025-05-29,damaged_delivery,3625.55
9003400,5034559,200075,2025-12-15,changed_mind,1210.43
9003401,5019995,200145,2026-03-26,changed_mind,8698.24
9003402,5025328,200042,2026-01-24,damaged_delivery,6197.6
9003403,5022720,200201,2026-01-22,damaged_delivery,940.91
9003404,5058668,200093,2025-06-06,changed_mind,2847.29
9003405,5057949,200187,2025-10-28,not_as_described,5960.77
9003406,5010784,200037,2026-01-14,not_as_described,1304.55
9003407,5059409,200106,2026-06-14,changed_mind,1622.06
9003408,5032794,200235,2026-01-01,changed_mind,6839.94
9003409,5027489,200118,2025-01-15,defect,1301.88
9003410,5023215,200142,2025-12-26,defect,2979.73
9003411,5044814,200067,2026-06-03,defect,15316.98
9003412,5029707,200175,2025-02-01,damaged_delivery,1955.72
9003413,5039009,200031,2025-09-09,changed_mind,904.67
9003414,5025315,200185,2025-10-19,defect,5223.77
9003415,5016523,200200,2025-10-21,changed_mind,3540.28
9003416,5056121,200081,2025-03-30,changed_mind,2943.13
9003417,5050099,200072,2026-03-21,damaged_delivery,1567.84
9003418,5006284,200076,2026-06-28,changed_mind,1917.29
9003419,5019224,200149,2025-08-21,changed_mind,1341.92
9003420,5015496,200138,2026-02-28,defect,4909.14
9003421,5053745,200115,2025-09-23,changed_mind,2055.41
9003422,5015407,200100,2025-01-30,not_as_described,4175.57
9003423,5045446,200150,2025-11-02,changed_mind,3752.54
9003424,5010180,200207,2025-06-20,defect,4132.94
9003425,5055429,200011,2025-11-21,defect,3660.29
9003426,5018356,200075,2026-06-21,defect,1188.83
9003427,5035850,200049,2026-03-30,changed_mind,1272.61
9003428,5007935,200053,2025-04-05,wrong_size,4558.91
9003429,5013341,200089,2025-09-15,not_as_described,3487.29
9003430,5023418,200230,2025-05-23,damaged_delivery,2590.04
9003431,5013053,200242,2025-04-20,defect,4576.68
9003432,5011984,200101,2026-02-09,damaged_delivery,477.64
9003433,5053008,200064,2025-04-04,damaged_delivery,3047.67
9003434,5004013,200090,2025-08-04,damaged_delivery,7691.16
9003435,5059803,200190,2025-02-20,damaged_delivery,10678.55
9003436,5027281,200141,2025-08-31,damaged_delivery,3857.31
9003437,5003255,200013,2025-04-06,changed_mind,8047.46
9003438,5026494,200022,2025-03-26,changed_mind,4282.66
9003439,5059110,200242,2026-02-09,not_as_described,8306.76
9003440,5015107,200068,2025-10-16,wrong_size,2763.43
9003441,5043530,200101,2026-03-29,changed_mind,466.26
9003442,5025692,200014,2025-03-16,damaged_delivery,16953.37
9003443,5053675,200128,2025-10-20,defect,2835.71
9003444,5021165,200153,2025-12-18,defect,1029.89
9003445,5007280,200206,2025-02-27,damaged_delivery,581.99
9003446,5036914,200238,2025-03-25,changed_mind,1690.5
9003447,5057149,200233,2025-10-19,defect,13768.68
9003448,5011677,200123,2025-07-28,wrong_size,7214.48
9003449,5007347,200001,2026-02-20,changed_mind,4988.42
9003450,5000816,200096,2025-08-19,not_as_described,831.42
9003451,5012477,200125,2025-01-29,changed_mind,1865.15
9003452,5029675,200039,2025-12-05,not_as_described,1013.94
9003453,5059747,200133,2026-04-28,damaged_delivery,13073.7
9003454,5051927,200176,2025-06-29,not_as_described,6376.21
9003455,5031946,200098,2025-07-19,not_as_described,2015.16
9003456,5007878,200203,2026-04-03,defect,414.09
9003457,5042719,200212,2025-02-15,defect,12732.26
9003458,5000930,200045,2025-06-03,defect,4342.55
9003459,5030281,200044,2025-02-22,defect,3835.36
9003460,5037949,200071,2025-01-19,defect,3091.96
9003461,5008627,200083,2026-01-15,damaged_delivery,2855.55
9003462,5047778,200005,2026-05-16,changed_mind,8421.31
9003463,5015342,200070,2026-06-02,damaged_delivery,1882.91
9003464,5045602,200203,2026-05-30,changed_mind,407.12
9003465,5002133,200016,2025-09-15,wrong_size,20303.64
9003466,5020028,200231,2025-01-28,changed_mind,396.6
9003467,5023238,200227,2025-03-31,defect,2512.1
9003468,5008600,200203,2026-02-12,damaged_delivery,1509.81
9003469,5053814,200188,2025-11-17,changed_mind,2213.65
9003470,5051581,200161,2026-01-07,changed_mind,2365.1
9003471,5009252,200246,2025-07-27,defect,435.01
9003472,5003220,200063,2025-05-16,changed_mind,5391.54
9003473,5046510,200030,2026-03-25,damaged_delivery,1606.85
9003474,5006636,200081,2025-06-16,not_as_described,1532.84
9003475,5017412,200043,2026-03-21,wrong_size,2614.4
9003476,5036292,200072,2025-07-29,defect,3009.94
9003477,5025972,200058,2026-05-09,changed_mind,1794.12
9003478,5007391,200010,2026-02-07,not_as_described,3810.62
9003479,5041363,200197,2025-07-23,damaged_delivery,10097.94
9003480,5032334,200154,2025-01-26,changed_mind,1229.45
9003481,5035643,200219,2025-02-26,wrong_size,2146.31
9003482,5020368,200183,2025-02-20,changed_mind,5933.65
9003483,5035606,200054,2025-11-17,not_as_described,10147.41
9003484,5051840,200175,2025-04-30,wrong_size,2659.85
9003485,5050117,200059,2025-11-13,defect,3017.25
9003486,5030248,200179,2026-04-07,damaged_delivery,558.69
9003487,5008081,200180,2026-02-23,not_as_described,4080.34
9003488,5038257,200221,2025-01-16,wrong_size,3603.42
9003489,5036414,200017,2025-09-15,wrong_size,12566.32
9003490,5044768,200009,2025-11-24,defect,3814.86
9003491,5026626,200107,2025-10-21,wrong_size,3794.22
9003492,5035214,200054,2025-07-06,wrong_size,3590.22
9003493,5037335,200045,2025-08-08,defect,4713.56
9003494,5050199,200004,2025-05-19,changed_mind,2044.87
9003495,5026814,200239,2025-06-29,damaged_delivery,5881.05
9003496,5047469,200203,2025-09-10,defect,478.56
9003497,5001687,200107,2025-09-08,damaged_delivery,1996.32
9003498,5035894,200089,2025-07-16,wrong_size,2218.07
9003499,5056343,200070,2026-05-16,wrong_size,2587.61
9003500,5055042,200070,2026-03-27,wrong_size,6740.04
9003501,5039224,200214,2025-09-05,defect,13253.77
9003502,5035273,200011,2025-06-19,damaged_delivery,6558.49
9003503,5027233,200128,2026-04-18,defect,5986.87
9003504,5045767,200164,2025-01-23,changed_mind,1068.98
9003505,5047285,200129,2026-04-17,not_as_described,2769.51
9003506,5033741,200011,2025-07-15,wrong_size,7362.6
9003507,5036373,200107,2026-05-26,damaged_delivery,3281.17
9003508,5052286,200029,2025-04-29,changed_mind,8515.44
9003509,5006261,200246,2025-02-22,damaged_delivery,1445.85
9003510,5029874,200028,2025-02-28,changed_mind,3808.25
9003511,5014039,200056,2025-04-01,changed_mind,867.89
9003512,5005834,200103,2025-07-24,damaged_delivery,977.24
9003513,5059251,200113,2025-01-12,wrong_size,3941.8
9003514,5033136,200190,2025-08-20,not_as_described,4703.71
9003515,5015321,200156,2026-03-03,defect,815.18
9003516,5006172,200125,2025-03-21,damaged_delivery,653.5
9003517,5016772,200102,2025-01-11,wrong_size,3028.97
9003518,5055335,200120,2025-05-06,defect,2929.27
9003519,5056059,200017,2025-11-14,wrong_size,15026.69
9003520,5040875,200030,2026-01-26,changed_mind,3267.29
9003521,5024697,200030,2025-11-16,wrong_size,3591.6
9003522,5030623,200058,2026-03-21,wrong_size,6719.63
9003523,5043801,200084,2026-03-16,changed_mind,1028.51
9003524,5044164,200182,2025-10-26,not_as_described,1679.25
9003525,5002758,200178,2025-10-15,not_as_described,2043.96
9003526,5040215,200053,2026-02-23,defect,12607.94
9003527,5009529,200100,2026-04-11,changed_mind,1924.46
9003528,5044009,200133,2025-05-14,wrong_size,33200.53
9003529,5028748,200175,2026-05-22,damaged_delivery,2010.64
9003530,5006683,200069,2025-05-23,not_as_described,4665.09
9003531,5053216,200051,2025-03-13,damaged_delivery,3513.21
9003532,5058793,200105,2025-03-08,changed_mind,736.81
9003533,5017595,200071,2026-05-03,changed_mind,2461.37
9003534,5030361,200045,2026-05-21,changed_mind,4322.58
9003535,5056818,200039,2025-07-05,wrong_size,1068.28
9003536,5010656,200188,2026-05-04,defect,1418.54
9003537,5045780,200009,2025-03-23,not_as_described,3345.84
9003538,5050086,200066,2025-03-04,damaged_delivery,910.32
9003539,5054431,200126,2025-08-02,changed_mind,452.22
9003540,5052011,200057,2026-05-30,not_as_described,23901.38
9003541,5003896,200120,2025-05-07,damaged_delivery,7567.71
9003542,5012433,200138,2025-07-10,changed_mind,8862.51
9003543,5045635,200114,2025-01-21,defect,21314.42
9003544,5046815,200042,2026-01-11,defect,2812.76
9003545,5014755,200232,2025-06-24,not_as_described,1202.54
9003546,5046819,200017,2025-07-14,changed_mind,5862.71
9003547,5028869,200098,2025-01-25,changed_mind,895.24
9003548,5028193,200101,2025-09-29,changed_mind,1011.74
9003549,5032760,200190,2025-04-12,damaged_delivery,14966.71
9003550,5008891,200047,2025-01-25,defect,17213.83
9003551,5022667,200129,2026-06-10,changed_mind,2872.19
9003552,5053957,200085,2025-05-17,damaged_delivery,18311.65
9003553,5021943,200013,2026-06-29,wrong_size,10665.03
