event_id,event_ts,customer_id,event_type,device,source,product_id,session_id
30071489,2025-05-25 04:27:00,100623.0,product_view,desktop,social,200034,226411445
30071490,2025-01-15 10:55:00,100856.0,add_to_cart,desktop,organic,200081,879547303
30071491,2025-11-28 05:16:00,107456.0,purchase,android,direct,200077,704882060
30071492,2026-01-28 02:25:00,107714.0,add_to_cart,desktop,email,200071,595086770
30071493,2026-05-17 10:01:00,105709.0,product_view,ios,referral,200113,520071620
30071494,2026-03-06 17:52:00,103206.0,checkout_start,desktop,organic,200076,175009277
30071495,2025-11-28 21:35:00,102664.0,add_to_cart,desktop,direct,200211,127566231
30071496,2025-02-23 13:40:00,107112.0,product_view,android,organic,200236,202216173
30071497,2025-09-27 11:43:00,100858.0,product_view,ios,organic,200054,846599930
30071498,2025-06-08 06:33:00,109881.0,product_view,desktop,direct,200175,914890568
30071499,2025-09-26 23:37:00,103880.0,add_to_cart,android,social,200005,453013406
30071500,2025-11-25 21:01:00,108120.0,session_start,desktop,referral,200127,308098038
30071501,2026-05-07 21:36:00,100801.0,product_view,desktop,direct,200057,730470027
30071502,2026-04-04 21:56:00,103385.0,checkout_start,ios,direct,200074,950357619
30071503,2025-08-12 01:19:00,103555.0,session_start,android,organic,200223,711634124
30071504,2025-11-26 14:39:00,109261.0,purchase,desktop,social,200020,536329804
30071505,2026-03-15 04:28:00,100180.0,session_start,android,organic,200006,949452162
30071506,2026-03-03 23:27:00,101707.0,checkout_start,desktop,email,200180,508891120
30071507,2026-06-06 06:30:00,102161.0,add_to_cart,ios,organic,200065,484922503
30071508,2026-05-10 05:50:00,107296.0,checkout_start,desktop,organic,200206,441555757
30071509,2025-12-01 18:21:00,103631.0,product_view,desktop,organic,200100,821465141
30071510,2026-03-17 16:57:00,103488.0,checkout_start,android,organic,200044,707395430
30071511,2025-04-09 06:53:00,109460.0,session_start,android,referral,200196,611643039
30071512,2025-07-09 03:52:00,109207.0,purchase,android,email,200086,715316540
30071513,2026-06-23 01:26:00,104077.0,add_to_cart,ios,context,200165,185762614
30071514,2026-05-18 05:28:00,104538.0,checkout_start,desktop,direct,200015,537968873
30071515,2025-02-07 10:25:00,104492.0,checkout_start,android,direct,200229,977534249
30071516,2025-12-27 12:57:00,102566.0,checkout_start,android,context,200247,223701379
30071517,2025-09-08 16:08:00,101525.0,session_start,desktop,referral,200206,138443396
30071518,2025-11-10 00:11:00,109581.0,session_start,android,email,200179,517787712
30071519,2026-04-29 03:17:00,105514.0,product_view,android,organic,200105,552415879
30071520,2025-09-24 09:26:00,103346.0,checkout_start,ios,email,200190,414880783
30071521,2025-10-23 01:55:00,102619.0,product_view,ios,organic,200227,287087609
30071522,2025-12-11 10:57:00,106181.0,add_to_cart,android,context,200111,384061768
30071523,2025-03-30 18:02:00,102122.0,product_view,ios,social,200031,757079562
30071524,2025-02-06 02:52:00,109973.0,add_to_cart,desktop,organic,200043,870918593
30071525,2025-11-12 09:43:00,108367.0,product_view,android,context,200014,250354039
30071526,2025-10-21 21:03:00,104200.0,product_view,desktop,context,200213,495245104
30071527,2025-12-25 16:07:00,102432.0,checkout_start,desktop,social,200191,258302553
30071528,2025-10-05 18:37:00,102785.0,add_to_cart,ios,referral,200015,593535908
30071529,2025-09-26 14:14:00,100532.0,checkout_start,desktop,organic,200160,235389665
30071530,2025-06-09 09:19:00,102130.0,product_view,desktop,referral,200206,496431676
30071531,2025-10-17 15:51:00,100526.0,product_view,desktop,referral,200207,378799207
30071532,2025-12-07 18:41:00,102070.0,product_view,desktop,direct,200159,470270834
30071533,2025-10-06 20:13:00,106868.0,product_view,desktop,direct,200139,303571196
30071534,2025-01-04 13:11:00,105793.0,session_start,desktop,direct,200085,905324082
30071535,2025-05-05 06:15:00,103353.0,add_to_cart,ios,context,200177,918418646
30071536,2026-04-01 06:14:00,107702.0,session_start,android,context,200045,674976669
30071537,2026-05-10 06:23:00,104595.0,session_start,ios,email,200074,239607148
30071538,2025-11-07 00:11:00,109378.0,product_view,desktop,email,200041,721130340
30071539,2026-05-25 05:28:00,104788.0,product_view,desktop,email,200041,642643823
30071540,2026-02-26 04:44:00,105718.0,product_view,desktop,referral,200215,148615562
30071541,2025-12-07 15:51:00,104594.0,add_to_cart,desktop,organic,200152,504922015
30071542,2025-08-25 00:25:00,105009.0,add_to_cart,ios,direct,200149,638525375
30071543,2025-07-22 07:17:00,107772.0,session_start,desktop,referral,200157,301464230
30071544,2026-06-24 11:56:00,105882.0,product_view,desktop,referral,200233,208850475
30071545,2025-09-14 09:20:00,103898.0,session_start,desktop,organic,200046,977792351
30071546,2025-02-24 17:12:00,107869.0,product_view,ios,context,200226,703090472
30071547,2026-06-11 03:07:00,106202.0,session_start,ios,direct,200042,721392763
30071548,2025-12-13 20:21:00,107011.0,product_view,android,email,200209,313726380
30071549,2026-04-22 00:42:00,107809.0,session_start,ios,organic,200005,367478061
30071550,2025-07-25 20:42:00,105023.0,session_start,desktop,organic,200019,177247295
30071551,2026-01-07 21:42:00,101723.0,product_view,desktop,direct,200015,987949302
30071552,2025-02-19 00:50:00,101203.0,product_view,desktop,social,200166,304247331
30071553,2025-12-19 08:56:00,108654.0,product_view,ios,direct,200133,256671580
30071554,2025-03-18 07:12:00,106497.0,add_to_cart,desktop,email,200108,788011916
30071555,2026-01-01 04:18:00,101693.0,session_start,android,social,200084,150217459
30071556,2026-04-22 19:14:00,101592.0,session_start,desktop,context,200185,692530857
30071557,2026-04-12 06:28:00,108265.0,add_to_cart,ios,email,200136,586430186
30071558,2025-07-02 23:16:00,108476.0,product_view,android,context,200245,769145768
30071559,2025-12-15 04:23:00,104476.0,product_view,ios,referral,200050,686454299
30071560,2026-04-23 03:46:00,104129.0,product_view,android,email,200172,492908893
30071561,2025-05-17 01:22:00,102574.0,checkout_start,android,social,200051,291225826
30071562,2025-09-29 20:29:00,108732.0,product_view,ios,referral,200001,523403833
30071563,2026-03-03 05:24:00,108737.0,product_view,android,referral,200114,706026932
30071564,2025-12-29 19:03:00,107017.0,add_to_cart,android,organic,200101,721261041
30071565,2025-07-19 21:32:00,106888.0,product_view,ios,referral,200026,746539122
30071566,2025-07-02 19:38:00,106394.0,add_to_cart,desktop,context,200151,331162837
30071567,2025-03-14 18:02:00,105506.0,product_view,desktop,direct,200026,132165131
30071568,2025-02-23 21:01:00,101772.0,session_start,ios,referral,200213,859611523
30071569,2025-01-05 07:16:00,109870.0,product_view,ios,organic,200210,770825331
30071570,2025-07-31 08:41:00,103868.0,product_view,desktop,organic,200127,331714740
30071571,2025-06-13 02:55:00,106065.0,product_view,android,organic,200062,525957821
30071572,2025-05-24 14:46:00,106047.0,checkout_start,desktop,email,200022,443675179
30071573,2026-01-13 12:46:00,108798.0,product_view,desktop,direct,200134,277956077
30071574,2025-11-21 03:04:00,101502.0,product_view,ios,context,200247,603067707
30071575,2025-06-16 14:19:00,109520.0,session_start,desktop,organic,200223,821544839
30071576,2025-11-16 09:34:00,103552.0,session_start,android,email,200169,161322483
30071577,2025-04-08 05:41:00,103300.0,session_start,desktop,direct,200214,329647949
30071578,2025-04-04 01:59:00,102940.0,product_view,desktop,email,200199,874632795
30071579,2025-02-07 04:59:00,103199.0,session_start,ios,email,200137,956819845
30071580,2025-07-12 23:01:00,100680.0,checkout_start,desktop,context,200132,976534070
30071581,2025-09-18 17:37:00,101348.0,product_view,ios,organic,200051,555927900
30071582,2025-07-07 10:57:00,100379.0,checkout_start,desktop,social,200002,456450765
30071583,2026-03-20 09:10:00,101788.0,add_to_cart,desktop,direct,200102,295401047
30071584,2025-03-03 10:58:00,101227.0,product_view,desktop,context,200212,245597822
30071585,2025-11-08 18:36:00,105644.0,purchase,android,organic,200145,914946858
30071586,2025-06-12 11:35:00,102618.0,session_start,desktop,social,200193,575328542
30071587,2025-12-02 04:52:00,104192.0,product_view,desktop,organic,200101,780656236
30071588,2025-05-03 20:55:00,100835.0,session_start,desktop,referral,200085,726838164
30071589,2025-05-31 08:14:00,105044.0,product_view,desktop,referral,200077,934913554
30071590,2025-07-31 06:21:00,107702.0,product_view,android,social,200161,723980075
30071591,2026-06-25 10:47:00,104292.0,session_start,desktop,social,200089,788269045
30071592,2025-08-02 08:35:00,104991.0,product_view,android,social,200187,591528341
30071593,2026-03-11 14:10:00,106295.0,product_view,desktop,organic,200224,431159082
30071594,2026-03-04 04:18:00,,product_view,ios,direct,200164,271646762
30071595,2025-12-05 11:28:00,105671.0,add_to_cart,android,organic,200128,312627620
30071596,2025-08-25 21:20:00,106967.0,product_view,ios,referral,200088,527323004
30071597,2025-07-24 03:01:00,104286.0,session_start,android,context,200167,295257234
30071598,2025-02-13 02:29:00,105891.0,product_view,ios,context,200024,181791669
30071599,2026-05-20 21:51:00,108474.0,product_view,ios,social,200195,458305445
30071600,2025-03-17 19:48:00,101981.0,checkout_start,ios,direct,200172,648668079
30071601,2025-11-12 20:46:00,104223.0,session_start,ios,context,200231,458935440
30071602,2026-04-28 12:28:00,108389.0,product_view,android,organic,200113,867963956
30071603,2025-10-31 17:49:00,105779.0,session_start,ios,direct,200131,294379050
30071604,2025-02-19 05:06:00,101681.0,product_view,ios,social,200062,103741245
30071605,2025-10-13 19:02:00,106654.0,session_start,android,context,200084,875235180
30071606,2026-04-01 17:04:00,101071.0,product_view,android,direct,200050,596473580
30071607,2025-04-19 08:37:00,108926.0,checkout_start,ios,social,200082,894864493
30071608,2025-03-25 04:31:00,104934.0,session_start,ios,direct,200204,683613146
30071609,2026-04-23 11:17:00,105029.0,session_start,ios,direct,200197,328579016
30071610,2025-12-19 20:48:00,107172.0,checkout_start,android,social,200228,558160039
30071611,2026-03-17 17:04:00,106063.0,product_view,android,organic,200130,605441274
30071612,2026-06-24 08:51:00,100465.0,product_view,android,organic,200059,962293904
30071613,2025-09-19 16:09:00,100676.0,session_start,desktop,direct,200053,234201149
30071614,2025-08-18 16:35:00,106216.0,add_to_cart,ios,email,200223,576240340
30071615,2026-04-06 08:56:00,106283.0,product_view,desktop,organic,200206,745784204
30071616,2025-04-22 20:25:00,106633.0,add_to_cart,ios,organic,200129,149555381
30071617,2025-02-23 03:29:00,103687.0,product_view,ios,context,200153,364969562
30071618,2025-11-25 07:21:00,107757.0,product_view,android,social,200012,506055106
30071619,2025-05-25 14:49:00,108013.0,purchase,desktop,context,200229,292012201
30071620,2025-02-11 16:59:00,102051.0,session_start,ios,direct,200055,708705737
30071621,2025-11-15 09:52:00,109638.0,session_start,desktop,social,200230,203137438
30071622,2026-04-06 07:41:00,101434.0,add_to_cart,android,email,200063,835961534
30071623,2025-02-07 20:57:00,101569.0,product_view,desktop,organic,200030,219166220
30071624,2025-04-22 19:19:00,104354.0,add_to_cart,desktop,social,200097,410898943
30071625,2025-03-31 01:24:00,101216.0,product_view,ios,context,200197,228500994
30071626,2026-03-21 17:21:00,109508.0,session_start,desktop,context,200110,859059690
30071627,2025-07-05 08:11:00,108226.0,session_start,ios,organic,200229,999392352
30071628,2025-05-17 18:34:00,104921.0,checkout_start,desktop,organic,200220,502013822
30071629,2026-01-24 08:38:00,100374.0,session_start,desktop,context,200058,916126161
30071630,2025-03-28 12:38:00,108656.0,product_view,ios,context,200066,722937739
30071631,2026-01-15 08:37:00,103168.0,session_start,android,direct,200138,473069191
30071632,2025-04-28 21:43:00,108752.0,purchase,ios,email,200038,367007164
30071633,2025-11-07 22:14:00,107768.0,product_view,ios,email,200244,280896623
30071634,2025-12-31 02:21:00,108694.0,product_view,desktop,referral,200004,388742317
30071635,2026-04-14 21:56:00,103909.0,product_view,android,organic,200221,571697064
30071636,2025-10-28 08:44:00,109199.0,purchase,ios,email,200157,264011898
30071637,2026-05-22 12:53:00,109320.0,product_view,desktop,context,200043,535199980
30071638,2025-02-10 18:08:00,108439.0,add_to_cart,android,social,200038,153253548
30071639,2025-05-01 07:25:00,107395.0,product_view,ios,direct,200152,746548893
30071640,2025-09-09 10:02:00,103976.0,session_start,desktop,email,200243,295217727
30071641,2025-12-07 06:27:00,108904.0,session_start,desktop,organic,200189,321108097
30071642,2025-05-30 00:17:00,102201.0,product_view,ios,organic,200157,520570952
30071643,2025-12-06 03:51:00,104237.0,product_view,ios,referral,200042,529612366
30071644,2025-03-22 18:53:00,106377.0,product_view,android,context,200142,910867438
30071645,2025-11-17 18:48:00,104935.0,product_view,desktop,email,200155,496439843
30071646,2025-12-17 01:48:00,108550.0,add_to_cart,desktop,organic,200227,853347243
30071647,2025-05-10 20:45:00,108641.0,session_start,desktop,organic,200120,232604568
30071648,2025-10-30 11:20:00,100250.0,session_start,android,context,200042,278229544
30071649,2025-03-30 12:29:00,108632.0,purchase,desktop,context,200226,527710269
30071650,2025-11-09 05:18:00,109810.0,product_view,ios,organic,200099,574067291
30071651,2025-01-04 14:29:00,100828.0,session_start,desktop,direct,200185,617883117
30071652,2026-06-30 18:53:00,108858.0,add_to_cart,android,referral,200119,264202453
30071653,2025-07-18 09:53:00,106624.0,add_to_cart,android,referral,200112,532107670
30071654,2025-03-31 17:55:00,107654.0,add_to_cart,desktop,direct,200200,783035844
30071655,2025-05-31 01:15:00,100421.0,add_to_cart,desktop,context,200124,624860360
30071656,2025-09-22 08:48:00,105479.0,session_start,android,context,200089,872494174
30071657,2025-10-06 08:30:00,105607.0,add_to_cart,ios,direct,200030,246190768
30071658,2026-04-01 11:05:00,105133.0,product_view,desktop,social,200217,914812665
30071659,2026-06-19 15:11:00,101435.0,product_view,android,email,200130,612718340
30071660,2025-06-19 13:34:00,105141.0,session_start,android,organic,200226,731797837
30071661,2025-09-13 06:30:00,105993.0,checkout_start,ios,organic,200238,237490959
30071662,2025-04-19 15:16:00,108507.0,session_start,ios,referral,200095,796254881
30071663,2025-10-04 05:13:00,107251.0,product_view,desktop,direct,200018,446845902
30071664,2025-05-27 08:25:00,100872.0,product_view,desktop,email,200229,429001991
30071665,2025-12-22 14:03:00,105419.0,add_to_cart,desktop,organic,200104,954088763
30071666,2025-09-23 05:06:00,101943.0,session_start,desktop,referral,200167,731044128
30071667,2025-09-30 15:18:00,109672.0,purchase,android,direct,200027,170122299
30071668,2026-06-30 00:27:00,108700.0,session_start,android,social,200042,444211272
30071669,2025-12-21 07:14:00,100624.0,product_view,ios,referral,200052,395909233
30071670,2025-04-10 20:45:00,109311.0,purchase,android,organic,200184,511125982
30071671,2026-02-05 07:51:00,100111.0,product_view,ios,organic,200150,115012840
30071672,2025-12-09 22:29:00,104847.0,add_to_cart,desktop,direct,200082,276727904
30071673,2025-04-21 15:17:00,100382.0,product_view,ios,email,200026,445711632
30071674,2026-03-26 08:35:00,109378.0,product_view,desktop,social,200149,476450819
30071675,2026-04-01 17:44:00,101933.0,product_view,ios,organic,200224,236134742
30071676,2026-06-24 07:03:00,101039.0,product_view,desktop,direct,200083,350882186
30071677,2026-05-20 18:51:00,107763.0,product_view,desktop,context,200005,939591790
30071678,2026-06-24 04:25:00,105934.0,checkout_start,ios,organic,200088,580926928
30071679,2025-04-06 23:58:00,100905.0,product_view,android,organic,200156,555271984
30071680,2026-04-04 07:22:00,102604.0,session_start,android,email,200009,518456654
30071681,2025-09-24 19:12:00,101082.0,checkout_start,android,organic,200077,425582164
30071682,2026-01-07 07:24:00,106946.0,product_view,android,direct,200109,210926919
30071683,2026-04-26 15:02:00,106892.0,session_start,desktop,organic,200183,347624963
30071684,2026-05-24 18:05:00,103562.0,product_view,desktop,context,200200,945349689
30071685,2026-01-28 01:02:00,107964.0,product_view,ios,organic,200218,644487965
30071686,2025-08-12 14:54:00,105721.0,add_to_cart,android,organic,200177,572532701
30071687,2025-05-19 10:46:00,105239.0,session_start,desktop,organic,200168,213942056
30071688,2025-10-16 01:28:00,102434.0,product_view,android,context,200133,420963691
30071689,2025-10-01 05:15:00,102655.0,product_view,android,referral,200112,332368649
30071690,2025-07-31 00:28:00,107660.0,session_start,ios,referral,200201,977581357
30071691,2025-12-03 15:10:00,109103.0,product_view,desktop,organic,200179,348026264
30071692,2026-01-13 16:57:00,104603.0,checkout_start,ios,social,200054,502143535
30071693,2026-06-07 08:47:00,102446.0,checkout_start,ios,context,200182,346098976
30071694,2025-12-23 11:08:00,101180.0,purchase,android,direct,200175,471865075
30071695,2025-04-19 03:24:00,105230.0,product_view,desktop,referral,200211,142712341
30071696,2025-11-09 05:56:00,109017.0,product_view,android,direct,200038,506927301
30071697,2025-07-20 02:54:00,100233.0,add_to_cart,android,context,200182,821736552
30071698,2026-02-22 16:52:00,107945.0,checkout_start,desktop,email,200198,268559276
30071699,2026-04-05 12:38:00,109889.0,session_start,android,context,200113,917260581
30071700,2025-10-18 01:11:00,105382.0,product_view,desktop,organic,200210,122604489
30071701,2026-01-17 13:54:00,104057.0,session_start,ios,social,200228,249098790
30071702,2025-05-23 18:19:00,106650.0,add_to_cart,android,email,200004,870945320
30071703,2026-04-05 12:33:00,105045.0,checkout_start,android,organic,200226,922148102
30071704,2026-05-01 07:37:00,103221.0,session_start,android,direct,200074,327727956
30071705,2025-07-13 20:56:00,105905.0,add_to_cart,ios,email,200047,192705211
30071706,2025-08-27 02:11:00,106862.0,product_view,ios,referral,200062,232928682
30071707,2025-08-04 19:31:00,108205.0,product_view,ios,organic,200017,102853486
30071708,2025-12-02 12:32:00,104958.0,purchase,android,email,200094,651583647
30071709,2026-06-02 02:59:00,108491.0,session_start,ios,referral,200116,802908458
30071710,2025-08-21 02:13:00,107840.0,product_view,android,direct,200226,749517556
30071711,2025-05-11 02:59:00,101809.0,product_view,ios,organic,200130,801779918
30071712,2025-05-07 20:34:00,107476.0,product_view,android,organic,200067,273645255
30071713,2025-07-17 02:32:00,104137.0,product_view,desktop,organic,200125,878733810
30071714,2026-03-17 15:06:00,106585.0,session_start,ios,social,200070,692869755
30071715,2026-03-15 00:09:00,105123.0,add_to_cart,desktop,context,200094,529442090
30071716,2026-02-27 15:10:00,105541.0,product_view,desktop,context,200083,798703296
30071717,2025-10-03 07:42:00,100800.0,add_to_cart,desktop,organic,200236,600283593
30071718,2025-08-20 15:51:00,100597.0,add_to_cart,desktop,email,200152,268848547
30071719,2026-02-02 19:14:00,103424.0,product_view,ios,email,200073,794310546
30071720,2026-04-18 17:40:00,101253.0,session_start,android,email,200162,436919402
30071721,2025-06-13 16:46:00,104593.0,session_start,desktop,direct,200117,729177979
30071722,2025-07-25 11:13:00,104412.0,add_to_cart,desktop,context,200155,153221799
30071723,2025-03-12 01:03:00,103062.0,product_view,desktop,email,200197,689607650
30071724,2025-11-15 18:38:00,108853.0,product_view,android,referral,200041,223204775
30071725,2025-10-28 01:32:00,107118.0,session_start,desktop,organic,200127,702442309
30071726,2025-02-04 12:04:00,106575.0,product_view,desktop,social,200091,360513459
30071727,2025-09-16 04:59:00,109569.0,product_view,desktop,direct,200072,252411010
30071728,2025-09-22 22:54:00,107969.0,product_view,desktop,organic,200082,618192354
30071729,2025-05-09 10:03:00,106591.0,product_view,desktop,organic,200157,177409420
30071730,2025-08-12 06:04:00,105836.0,product_view,ios,referral,200174,692533477
30071731,2026-05-30 11:05:00,100800.0,add_to_cart,ios,context,200235,857305996
30071732,2025-07-13 17:36:00,109347.0,add_to_cart,android,direct,200242,634981782
30071733,2026-03-26 10:00:00,106878.0,add_to_cart,desktop,direct,200008,937266290
30071734,2025-12-28 04:34:00,100900.0,product_view,desktop,email,200200,723692876
30071735,2025-05-30 14:57:00,102505.0,checkout_start,android,context,200092,494294450
30071736,2025-12-02 08:42:00,103878.0,product_view,android,context,200147,594866860
30071737,2025-12-20 14:14:00,109433.0,session_start,desktop,social,200114,855704652
30071738,2026-04-27 11:06:00,104823.0,session_start,desktop,organic,200129,770818909
30071739,2025-06-13 11:57:00,106112.0,product_view,desktop,organic,200244,534540593
30071740,2026-03-31 17:50:00,104667.0,add_to_cart,ios,direct,200119,137400922
30071741,2025-05-07 20:09:00,103392.0,session_start,ios,referral,200146,383101491
30071742,2026-06-21 14:43:00,108223.0,product_view,android,context,200213,266300074
30071743,2025-08-12 14:43:00,104346.0,product_view,android,context,200033,716969624
30071744,2025-05-25 12:37:00,107227.0,add_to_cart,ios,referral,200199,732258844
30071745,2025-01-10 00:04:00,105036.0,add_to_cart,android,direct,200029,175775910
30071746,2025-02-18 00:47:00,106327.0,checkout_start,ios,organic,200160,856540986
30071747,2026-05-12 15:43:00,106145.0,product_view,desktop,social,200013,341180073
30071748,2025-07-28 01:37:00,109172.0,purchase,android,organic,200183,300868486
30071749,2026-06-25 12:17:00,106064.0,checkout_start,ios,social,200042,711377437
30071750,2026-06-28 13:09:00,106036.0,session_start,android,context,200112,518623075
30071751,2025-10-03 11:36:00,105040.0,add_to_cart,ios,organic,200074,345139059
30071752,2025-01-22 03:04:00,101689.0,add_to_cart,desktop,context,200069,698580740
30071753,2025-07-05 22:54:00,104929.0,product_view,desktop,organic,200101,944886443
30071754,2025-10-09 18:34:00,104459.0,product_view,desktop,organic,200160,839826242
30071755,2025-03-30 09:52:00,108171.0,product_view,desktop,organic,200175,644044739
30071756,2025-06-22 19:51:00,109694.0,product_view,ios,direct,200014,465314300
30071757,2025-06-25 01:34:00,108422.0,checkout_start,ios,organic,200058,129872067
30071758,2025-05-25 02:54:00,108826.0,product_view,ios,direct,200025,116739877
30071759,2026-06-08 08:35:00,105189.0,session_start,ios,organic,200066,346649909
30071760,2026-06-28 00:11:00,108289.0,session_start,desktop,email,200092,218203403
30071761,2026-04-25 00:44:00,106796.0,product_view,ios,direct,200069,271246159
30071762,2025-03-16 14:23:00,105458.0,add_to_cart,ios,context,200129,359329620
30071763,2026-05-06 21:57:00,107981.0,product_view,ios,social,200202,475221872
30071764,2026-06-11 07:09:00,103681.0,add_to_cart,ios,organic,200068,570193243
30071765,2025-07-20 09:41:00,105560.0,add_to_cart,ios,organic,200060,512449486
30071766,2025-12-10 09:30:00,107231.0,session_start,ios,social,200159,674536302
30071767,2025-01-27 08:44:00,103426.0,product_view,desktop,referral,200175,475669428
30071768,2026-03-28 17:45:00,104008.0,product_view,ios,organic,200075,961564376
30071769,2026-02-04 03:01:00,100020.0,product_view,android,email,200212,770659744
30071770,2025-08-29 22:34:00,106464.0,product_view,ios,context,200112,366349999
30071771,2025-10-13 16:42:00,109544.0,product_view,desktop,social,200170,166001767
30071772,2025-07-12 17:38:00,107559.0,session_start,ios,social,200004,425052007
30071773,2025-04-25 05:45:00,105958.0,product_view,android,email,200034,249568838
30071774,2026-02-22 09:49:00,102325.0,product_view,android,direct,200211,255693658
30071775,2025-05-24 07:36:00,105204.0,add_to_cart,android,email,200183,278402917
30071776,2026-05-04 05:42:00,104109.0,checkout_start,desktop,organic,200057,819420293
30071777,2026-03-13 21:11:00,102907.0,product_view,ios,referral,200084,497612184
30071778,2025-05-02 11:14:00,109819.0,session_start,ios,direct,200209,786239193
30071779,2025-09-04 15:57:00,101204.0,session_start,ios,direct,200239,740537753
30071780,2025-06-23 15:52:00,109599.0,session_start,desktop,social,200196,718491031
30071781,2025-06-09 22:25:00,108726.0,session_start,desktop,direct,200152,708092902
30071782,2025-12-25 13:49:00,103503.0,add_to_cart,desktop,organic,200036,833134318
30071783,2026-02-08 06:26:00,109876.0,product_view,android,social,200159,374395806
30071784,2026-01-16 21:20:00,105325.0,add_to_cart,ios,email,200187,801053381
30071785,2025-12-05 02:16:00,104926.0,session_start,desktop,direct,200015,769673660
30071786,2026-03-01 02:08:00,101972.0,product_view,ios,context,200172,822808070
30071787,2025-10-16 22:43:00,102198.0,product_view,desktop,email,200056,820954448
30071788,2025-07-02 13:31:00,107992.0,product_view,ios,context,200092,911929402
30071789,2025-01-09 16:07:00,105929.0,session_start,ios,direct,200049,890613962
30071790,2025-05-11 23:17:00,103992.0,product_view,desktop,social,200193,705454675
30071791,2025-05-01 03:08:00,107453.0,session_start,ios,social,200226,498915422
30071792,2025-10-26 03:45:00,109934.0,checkout_start,android,social,200003,290615998
30071793,2025-03-16 20:58:00,100102.0,session_start,android,organic,200104,792274970
30071794,2026-06-20 19:41:00,106196.0,session_start,ios,organic,200186,931251181
30071795,2025-11-07 11:46:00,105928.0,add_to_cart,android,direct,200230,615341943
30071796,2026-04-11 09:39:00,105276.0,add_to_cart,desktop,social,200234,886512648
30071797,2025-05-03 08:27:00,104477.0,session_start,android,referral,200220,780216901
30071798,2026-02-15 08:56:00,104555.0,session_start,android,social,200012,488884176
30071799,2025-07-09 14:05:00,109795.0,checkout_start,ios,direct,200010,855175944
30071800,2026-02-24 20:12:00,101013.0,add_to_cart,desktop,organic,200139,632881472
30071801,2025-04-03 15:48:00,108128.0,session_start,desktop,referral,200015,971485080
30071802,2025-10-26 16:03:00,101319.0,product_view,ios,social,200156,334819366
30071803,2025-02-19 13:18:00,102445.0,session_start,android,direct,200176,545142063
30071804,2026-02-18 23:02:00,105418.0,checkout_start,desktop,referral,200142,391012368
30071805,2025-07-15 08:45:00,107110.0,purchase,ios,context,200127,266247744
30071806,2026-01-25 19:27:00,100809.0,add_to_cart,ios,referral,200192,638734733
30071807,2025-07-10 01:20:00,106279.0,product_view,ios,direct,200088,647056813
30071808,2025-01-07 00:34:00,107583.0,add_to_cart,desktop,context,200106,802614571
30071809,2025-07-02 06:31:00,102198.0,product_view,android,organic,200005,492877285
30071810,2025-09-23 03:47:00,108688.0,checkout_start,android,email,200120,660983980
30071811,2025-12-06 04:43:00,100510.0,purchase,ios,direct,200244,177464415
30071812,2025-10-03 11:56:00,100915.0,session_start,android,organic,200191,192212272
30071813,2025-05-13 03:14:00,102480.0,session_start,android,email,200036,410051192
30071814,2025-04-28 20:37:00,104945.0,checkout_start,ios,organic,200239,147308378
30071815,2026-06-11 16:19:00,100962.0,session_start,android,organic,200240,305613888
30071816,2025-09-06 14:51:00,101338.0,product_view,ios,email,200103,605663633
30071817,2025-02-18 05:48:00,104954.0,product_view,ios,organic,200208,449695628
30071818,2026-05-19 17:52:00,104447.0,session_start,ios,context,200100,936797003
30071819,2025-07-21 10:00:00,107083.0,product_view,ios,referral,200043,434739863
30071820,2025-09-16 06:32:00,106417.0,product_view,android,direct,200093,868046865
30071821,2025-07-26 02:20:00,106972.0,session_start,ios,direct,200004,783220712
30071822,2025-05-18 21:49:00,106647.0,session_start,ios,context,200062,447814765
30071823,2025-10-06 10:57:00,105227.0,product_view,android,organic,200003,175420377
30071824,2026-06-05 19:45:00,103948.0,product_view,desktop,organic,200203,762391689
30071825,2026-02-18 09:04:00,101591.0,product_view,desktop,social,200154,699911748
30071826,2025-11-25 04:00:00,108339.0,product_view,android,social,200141,988044616
30071827,2026-03-21 20:22:00,101388.0,purchase,desktop,organic,200157,543063248
30071828,2025-12-07 10:45:00,108742.0,session_start,android,referral,200081,192046830
30071829,2026-06-22 14:04:00,106050.0,purchase,android,organic,200210,989215539
30071830,2025-08-01 09:09:00,102790.0,session_start,desktop,referral,200244,448636261
30071831,2026-02-11 02:14:00,100891.0,session_start,ios,referral,200164,551622848
30071832,2025-01-28 07:59:00,103354.0,product_view,desktop,organic,200201,479281666
30071833,2025-11-28 20:49:00,105125.0,add_to_cart,ios,context,200222,568074965
30071834,2026-03-28 18:04:00,100609.0,product_view,desktop,referral,200210,627709362
30071835,2025-05-19 14:10:00,107354.0,add_to_cart,ios,organic,200170,549021348
30071836,2026-01-04 06:41:00,104369.0,session_start,desktop,social,200190,844289309
30071837,2025-04-01 08:29:00,100963.0,add_to_cart,desktop,email,200189,333867262
30071838,2025-12-10 17:59:00,100577.0,checkout_start,android,email,200126,362583950
30071839,2025-01-13 01:26:00,103609.0,product_view,android,referral,200216,727357954
30071840,2025-06-10 03:02:00,105236.0,product_view,android,context,200239,894018526
30071841,2025-08-06 17:44:00,102413.0,purchase,desktop,context,200206,489925755
30071842,2025-05-23 19:41:00,102033.0,product_view,ios,organic,200216,989113735
